Date,^FTSE_log_return,^GSPC_log_return,^N225_log_return,^STOXX50E_log_return
2024-05-28,,,0.16423521529001547,0.09704477166276458
2024-05-29,0.08872285622928397,0.10906487880318809,0.16457415162604028,0.09771634857103935
2024-05-30,0.08894908281997417,0.10954983332464246,0.16449170271903382,0.09759798739627863
2024-05-31,0.0891258369821106,0.10962487399635108,0.16515028020500122,0.09741134011224957
2024-06-03,0.08916996295044531,0.10952664213735032,0.16583444123472044,0.09689505012305526
2024-06-04,0.08939410785853463,0.10945488910999489,0.1658389594787028,0.0982177354466416
2024-06-05,0.08918842574364369,0.11036600814568574,0.1627459264892211,0.1004125842363219
2024-06-06,0.08933128640713403,0.11038656214660891,0.16284283420149998,0.10058110450878482
2024-06-07,0.08939940681431856,0.1103938828566537,0.16272927503506357,0.10081443379479876
2024-06-10,0.08936514249952225,0.1103534854198709,0.1629442248093696,0.10147671414533098
2024-06-11,0.08960847304735939,0.11018269875530759,0.16295278757926468,0.10251663876228154
2024-06-12,0.09017718971217335,0.11022429326968393,0.16323015330357482,0.10398758809419284
2024-06-13,0.09056362589941595,0.11019560245751167,0.1631491287332741,0.10807295148740048
2024-06-14,0.09055627649858156,0.1099632315220874,0.16315507321035855,0.11200251626670754
2024-06-17,0.09056404186429917,0.10992828531813936,0.16530429487371787,0.11204286461918556
2024-06-18,0.09063203668068298,0.10987514089465253,0.16572904347356207,0.11235311349030565
2024-06-19,0.0906056203730374,,0.16572362800595455,0.11229472632348549
2024-06-20,0.09122431264412774,,0.16547510772457882,0.11321420772870751
2024-06-21,0.09148727584773247,0.10990041837410477,0.16422763348492186,0.11387402121989863
2024-06-24,0.08996211261306467,0.10998700278773958,0.1619770699345202,0.1135298070946214
2024-06-25,0.08905187546761288,0.10866641830357227,0.1603657605146645,0.11359362582812607
2024-06-26,0.08895615563347596,0.10864965636739662,0.15924835136885887,0.11378330430698774
2024-06-27,0.08930221849534552,0.10863416300162869,0.1585269245150707,0.11384978659902133
2024-06-28,0.0883035775038638,0.10879721917820381,0.15870413521665205,0.11389500238959029
2024-07-01,0.08819106797882732,0.108616140604438,0.15868643860513615,0.11425179763636231
2024-07-02,0.08860180757606373,0.10642752935704908,0.15893144702084544,0.11409115859202446
2024-07-03,0.08896782503526893,0.10580400636298855,0.15940703275290619,0.11514425894260152
2024-07-04,0.0896982788444912,,0.15937811051243506,0.11523318632234268
2024-07-05,0.08993707098439288,,0.15832403931324426,0.11521614433235215
2024-07-08,0.08962326992363025,0.1058035199280297,0.15739514454665549,0.1152628327166517
2024-07-09,0.08991269417403994,0.10580623996038223,0.15772020547014773,0.11690194425056617
2024-07-10,0.0900770880230347,0.10653739018311868,0.15787312753641777,0.11781048585108435
2024-07-11,0.09018672587563911,0.1073433336263556,0.15828392370516292,0.11766250037494771
2024-07-12,0.09025312164257801,0.10703812250064619,0.16249343481826062,0.11887425245029115
2024-07-15,0.0909129530309902,0.10620256580628794,,0.12015133936074843
2024-07-16,0.08978623176306448,0.10619019566709822,,0.12047909762018538
2024-07-17,0.08946332453525976,0.10845603609179875,0.162009696080126,0.12173477629661254
2024-07-18,0.08926072365779121,0.10775305107593677,0.16561515077845057,0.1215743864183363
2024-07-19,0.08942134789431837,0.10834442152777927,0.16559298605302886,0.1218383260408558
2024-07-22,0.08688286498173833,0.10899933506889153,0.16649318194998564,0.12304444778360067
2024-07-23,0.0871124747067129,0.10903842620878132,0.164210339772641,0.12306451974305506
2024-07-24,0.0871764126089449,0.11448903551913138,0.16321212878755326,0.12332899147489121
2024-07-25,0.08721511252389824,0.11443473060929542,0.16864736817487197,0.12345538390808274
2024-07-26,0.08867175365912564,0.11478559754412052,0.16828821567179897,0.12422415764421635
2024-07-29,0.08840659560256271,0.11368074449158533,0.1706053147117231,0.12478092126068648
2024-07-30,0.08850074126627211,0.11398053962930618,0.17052604121428108,0.12483151354425678
2024-07-31,0.08778156309845847,0.11583735108162518,0.1718103912449426,0.1214741988480297
2024-08-01,0.08910766831756661,0.11772148039533273,0.1743846714571454,
2024-08-02,0.0910653666337161,0.12073482030805804,0.19227745854031777,
2024-08-05,0.09555180892901083,0.12851914337884696,0.2675477623650958,0.12325040005034403
2024-08-06,0.09556793185241476,0.12888392063207765,0.30193715018536244,0.12223110053886649
2024-08-07,0.09849906229087282,0.12940734047825947,0.3024807351070847,0.12537589943042698
2024-08-08,0.09859690636002592,0.13100705668702475,0.30209237702632397,0.12521175792238068
2024-08-09,0.09792717104750882,0.1300739908609356,0.30198563321435185,0.12511649074379075
2024-08-12,0.09759373769509043,0.1293072500204279,,0.1250734981355939
2024-08-13,0.09739971478701342,0.1311693855868146,,0.12516105889163054
2024-08-14,0.09750822561828242,0.1312218903301401,0.3021199424199935,0.12548741134376246
2024-08-15,0.09804688596215186,0.13256520931849314,0.3022061624756315,0.1271897826943574
2024-08-16,0.09749578806150236,0.13257401026525306,0.30643032910177864,0.12740019352125384
2024-08-19,0.09726316781341003,0.13298228218863703,0.3073430966161694,0.12735944428885596
2024-08-20,0.09835742160888544,0.13301956514726437,0.30834273631568154,0.1274581979644459
2024-08-21,0.09623824972437293,0.13144444021261387,0.30828617048486334,0.12739390050958682
2024-08-22,0.0962103165276541,0.13163967725682832,0.3084596282016385,0.12608923066509586
2024-08-23,0.09636504798703853,0.13229941670645104,0.30709529245375605,0.1261317294566345
2024-08-26,,0.13217483895366183,0.30720590817047916,0.12588788615891283
2024-08-27,,0.1321772292756923,0.3071685438279588,0.1257581112178904
2024-08-28,0.09570255770917001,0.12943909063158915,0.3066728502623691,0.12578520179512018
2024-08-29,0.09578881800078455,0.1294426285477442,0.30639049333579854,0.12657433916728741
2024-08-30,0.09574867269814535,0.12994377532222376,0.3066058157896574,0.12657702564001627
2024-09-02,0.09566951091323214,,0.3066041110710853,0.12458612112425084
2024-09-03,0.09641175210279289,,0.3065907098110269,0.1258424517620941
2024-09-04,0.09588650539611686,0.12998408765876607,0.31081431994179454,0.12729109123856516
2024-09-05,0.09605222594656955,0.13005084196476566,0.3110972032670524,0.1275765667280103
2024-09-06,0.09627764815658936,0.13242131728169534,0.3112148085990385,0.12968577209454865
2024-09-09,0.09700959742417077,0.13291041743205764,0.31125589446378515,0.1301998514695639
2024-09-10,0.09774402971441601,0.13299202305662078,0.3099314878316057,0.13048262397277455
2024-09-11,0.0976341119360214,0.13280012733860752,0.3103870527014282,0.1304702925621004
2024-09-12,0.09790136844856347,0.13299238323348983,0.3143299702761535,0.13113983954207942
2024-09-13,0.09777746580678932,0.13247940787655169,0.3144218577899596,0.13126563436335237
2024-09-16,0.09777294748120133,0.1320595603712523,,0.1303330369462484
2024-09-17,0.09691811051756,0.13203101644605494,,0.13060308112973146
2024-09-18,0.09739253882238703,0.13133215991229316,0.3141553065398583,0.1305146511040196
2024-09-19,0.09796269496391023,0.13320995284249157,0.3157037222804896,0.13332112951001002
2024-09-20,0.09947302865289498,0.1331623369609461,0.3151051685626172,0.13492894195454844
2024-09-23,0.09955931606246483,0.13275934234855838,,0.13495669418209186
2024-09-24,0.09958877854248877,0.13256492309686646,,0.13581645312745189
2024-09-25,0.09963403036657534,0.13246201847906042,0.31510846455940345,0.13600957888617637
2024-09-26,0.09626206313667236,0.13205572382766204,0.3176283631805973,0.13966664278245186
2024-09-27,0.0960800984590669,0.1320494410528613,0.3193340118822836,0.13992902619114314
2024-09-30,0.09717459648768387,0.13209334208519727,0.326673261534164,0.14059301103663588
2024-10-01,0.09736571400175766,0.13277633589420182,0.325624856549496,0.1411122851788558
2024-10-02,0.09738577408404633,0.13267721496014162,0.32682295237576675,0.14109224107574886
2024-10-03,0.0973493261914529,0.1322707503082762,0.3280895466437548,0.14154469826303553
2024-10-04,0.09735207355333454,0.1327672551728096,0.327760447600367,0.1417774041492157
2024-10-07,0.09720096804935846,0.1331016834854922,0.32882648775793455,0.14182949278127918
2024-10-08,0.09847978643756815,0.1336799531996814,0.3288028930053226,0.14177975040648283
2024-10-09,0.09872561614809792,0.13259770678123292,0.3284791421728573,0.14208267203019936
2024-10-10,0.09871693822682298,0.13190752537234232,0.32841380826924615,0.14121216611566595
2024-10-11,0.09864945546506627,0.13208631225439516,0.32797186964371444,0.14125706218183343
2024-10-14,0.0985976729996068,0.1324196863716512,,0.14067828432051807
2024-10-15,0.09811969679197254,0.1321454879916472,,0.1432963497703291
2024-10-16,0.09885444694953921,0.1319372601903032,0.32894630126533425,0.1433884818922218
2024-10-17,0.09560737540237194,0.13003261009824155,0.328811207428409,0.1437314070154688
2024-10-18,0.09565180193880296,0.12870269968386605,0.3285938502480428,0.14390597890261922
2024-10-21,0.09582524351124484,0.12869075667909835,0.32745876866210727,0.14315273950023022
2024-10-22,0.09581542488684558,0.12831733175302215,0.32772212718599547,0.1431502155102399
2024-10-23,0.09354088333900273,0.12909306435138201,0.32747137594237763,0.14313053661942868
2024-10-24,0.093491136435736,0.1282924036627957,0.32743333972572314,0.1430441213602521
2024-10-25,0.09356161492834342,0.12788982087086417,0.3274942438085969,0.14297196900378623
2024-10-28,0.09353028822215383,0.12701372958458262,0.32856238517803715,0.14176817157180296
2024-10-29,0.09364067089488078,0.12700626078119134,0.3286374769311246,0.1417879957884473
2024-10-30,0.09420700483562937,0.12690033980245788,0.3278242388605588,0.14226772240120494
2024-10-31,0.09459333283714728,0.12938972226003811,0.32737169723632,0.1420384447905406
2024-11-01,0.0952399140122414,0.12942647177343725,0.3294450586751614,0.14256917677067532
2024-11-04,0.09482979265381697,0.1272904628288945,,0.1417047300225343
2024-11-05,0.09457230230568317,0.1280721713262049,,0.1415328437590906
2024-11-06,0.09431317067942524,0.13194205918487129,0.3293709085378821,0.14269445099684375
2024-11-07,0.09428576210553559,0.13127622173968298,0.32907514718067415,0.14250120505924574
2024-11-08,0.09455207639824766,0.13070579578857563,0.3290749049236924,0.14310302039291892
2024-11-11,0.0950012401413273,0.13070664281711897,0.32728046968155067,0.14388298769158267
2024-11-12,0.09648645301002187,0.1308288001198145,0.325890864279884,0.14746374051188021
2024-11-13,0.09643248345285418,0.13072449071247377,0.326501053693131,0.14734761180103062
2024-11-14,0.0967356239673014,0.1311307026578412,0.3265322969300017,0.14972926308045564
2024-11-15,0.0967030917728325,0.13270482031047262,0.3265635734600118,0.15014600067448874
2024-11-18,0.09706328536870891,0.1326589325801993,0.3261165375773006,0.15002599642293035
2024-11-19,0.09706945090373965,0.13186578015782968,0.3261790773925662,0.15043128095138447
2024-11-20,0.09680447347754421,0.13179990453091295,0.32612383144548207,0.15056310740406553
2024-11-21,0.09735482870531217,0.13194024318428857,0.3263261307161491,0.1506185187852997
2024-11-22,0.09924843873435485,0.13198391141492172,0.3264067708143061,0.15073284941854076
2024-11-25,0.09860638929179034,0.13199717375052064,0.32694396392289543,0.14954100711994756
2024-11-26,0.09842993249048972,0.13204653241478037,0.3265341523654309,0.14987805532624135
2024-11-27,0.09817359645789267,0.13167395178260755,0.32668195506373343,0.15012603326734641
2024-11-28,0.0981562836375894,,0.32661090114960895,0.1502137794939824
2024-11-29,0.09801682844643485,,0.3266204199700091,0.1501279750036816
2024-12-02,0.09807948642137197,0.13142721652660574,0.326641344629004,0.14882847926827547
2024-12-03,0.09817761804045633,0.130867316029057,0.32727871287094407,0.14882135041918035
2024-12-04,0.09801776461007494,0.13063929422841178,0.3268784909735455,0.14917916227193495
2024-12-05,0.09799541685103753,0.1303643485915557,0.3267684332554511,0.14910701890418135
2024-12-06,0.09722798427190184,0.13037668026146643,0.32693682495107845,0.14850369438347297
2024-12-09,0.09680790035928821,0.1307944499305856,0.32678126755397835,0.14726973254992745
2024-12-10,0.09716965465709651,0.13004358831092444,0.3263581464133819,0.1448030964745323
2024-12-11,0.09718251872920168,0.1304152086094813,0.32594926384654155,0.14193657552155306
2024-12-12,0.09718947741945852,0.13070647296575263,0.32600775207358235,0.14149183152044054
2024-12-13,0.09685189948196839,0.13069837400777087,0.3262637407152068,0.14117601613750594
2024-12-16,0.09705193222139175,0.13073489436945343,0.3260272148785772,0.14102199292548187
2024-12-17,0.09703430214801585,0.13049208203719892,0.3259386462690606,0.1399614957045607
2024-12-18,0.09685897870686745,0.1376007926113154,0.326086808852114,0.13947055450653584
2024-12-19,0.09789493323099069,0.13761009073299485,0.3259389821863376,0.14086071382117943
2024-12-20,0.09779572458536562,0.1380047426581138,0.32593041425873,0.1408806219028205
2024-12-23,0.09778630758308929,0.13829066243722404,0.32627245555997253,0.14078020385301554
2024-12-24,0.09767120841078321,0.13899891611704998,0.3262554186472435,
2024-12-25,,,0.32625486407808085,
2024-12-26,,,0.32561630658433677,
2024-12-27,,0.13992239736702844,0.3263021044577378,
2024-12-30,0.09776070879753607,0.14080227197404654,0.32656698976956566,0.141003333299908
2024-12-31,0.09818462726235512,0.1409730159605838,,
2025-01-02,0.09899941731938076,0.14103112195260376,,
2025-01-03,0.09882614057615358,0.14186484177399591,,
2025-01-06,0.09817692700864544,0.14199965495084826,,0.14470738956745097
2025-01-07,0.09796765972496242,0.14278668662733177,0.32774363148211944,0.14452485051536731
2025-01-08,0.09795527382323282,0.14265334219796239,0.3277610112129758,0.14441885804523225
2025-01-09,0.09819149779338128,,0.3279412406471886,0.14357829621903515
2025-01-10,0.09853153531846548,,0.32798315873604206,0.14396969498241166
2025-01-13,0.09848542372112706,0.1426586979436863,,0.14411404682257387
2025-01-14,0.09842447022485898,0.1426605477693884,,0.1442532756237599
2025-01-15,0.09917175601298979,0.14417677092488093,0.32747528473147197,0.1436032946720417
2025-01-16,0.10028236537387704,0.14359874839598094,0.32732408965597826,0.14421567428355184
2025-01-17,0.10195012000858014,0.14403227888367065,0.3272205854260985,0.14454955494633173
2025-01-20,0.10193924318624964,,0.327655383364526,0.1434476482526536
2025-01-21,0.1016296980876987,,0.3272907257466871,0.14234573701855444
2025-01-22,0.10139126754341372,0.144202204419554,0.32757287087873427,0.142269082045043
2025-01-23,0.10125988150276705,0.1441268305406869,0.3275567072547578,0.1412209810642667
2025-01-24,0.1018062575526353,0.1426704220461794,0.3275568257716043,0.14102835332180358
2025-01-27,0.10166972454750262,0.1438372330696699,0.32777309748125016,0.14068500791007835
2025-01-28,0.10038524192823693,0.14386353367785895,0.3271098893798643,0.13935498228954488
2025-01-29,0.10044869694296535,0.1434027398368445,0.32733046273722716,0.13953574719853587
2025-01-30,0.10140533656786936,0.14349779002450855,0.32705534371617473,0.1390481522512662
2025-01-31,0.1002852347291062,0.13952169966059058,0.3252547847766359,0.13809029425719607
2025-02-03,0.10035223882294583,0.1397875052111658,0.3273662093503913,0.13886260907946815
2025-02-04,0.098534904899184,0.13933838964610726,0.32585778310185204,0.13849372501970178
2025-02-05,0.09424427370632953,0.13939925307956785,0.3258580796498905,0.13835949341805365
2025-02-06,0.09559133439066533,0.1391863667968602,0.32558157666094345,0.139781466571741
2025-02-07,0.09272451895822653,0.13841656023838203,0.325730128221312,0.1383514768208672
2025-02-10,0.09317432304408173,0.13706615900377883,0.3253613777621388,0.1385328824287834
2025-02-11,0.09312111770552076,0.13419640164208899,,0.13607100811149908
2025-02-12,0.09297974492995133,0.12653981832750563,,0.13608492864398686
2025-02-13,0.09322100465500417,0.1265499836758627,0.3223970449904674,0.13802561527808246
2025-02-14,0.09311902010546191,0.12589177852972952,0.322507262235933,0.13804389978278817
2025-02-17,0.09263951345813287,,0.32113065536885294,0.13803750886889382
