AAPL,AMZN,GOOGL,JPM,LIN,NEE,PG,UNH,UNP,XOM,Market_Return,Risk_Free_Rate
0.00860729991183784,-0.003580666323654169,-0.006114856348798048,-0.0017941324322008345,0.009182528175157634,-0.008485258964090359,-0.003227744093151297,-0.028381479797976006,-0.003144505119123009,-0.00674416022784774,-0.000831914354502028,3.5714287133443927e-06
0.015071469336621623,-0.017800380322078313,0.015343716474584879,0.02875504284704089,0.012869106152502585,0.017774978104120542,0.01732522561640959,-0.0170914255975686,0.027598417813909704,0.022839205574345156,0.01573487572948662,3.3730159084948284e-06
-0.004178688703261546,-0.010380387269823488,-0.005708485284070197,-0.0007484560254497064,0.0015403767538910706,-0.013153002229596589,0.0003183146431742223,0.029085991581527137,-0.0027623444733474445,-0.007845232578787997,0.004738274779239715,3.5714287133443927e-06
0.0018754466167516526,0.015217956529471444,0.009308565891013476,0.009240759006407195,-0.0042293051076721655,-0.0006545417852864555,0.008591565916129973,0.0043013848924227105,0.005078256908047862,0.00304141129617741,0.0058953047949705795,3.3730159084948284e-06
-0.006208757319234093,-0.004742526905884836,-0.004528493641032139,-0.009403749971034547,-0.006305253697579061,0.024923093528339768,0.0009472797032132885,-0.022942685382039807,0.01929258319359084,-0.0013641578094074625,0.0020733469466445165,3.7698412225359962e-06
-0.006198226782848315,0.004169484937147416,0.0037725322165924613,0.020484953002024575,-0.004144102287970908,-0.0012800469529113956,-0.00047304706196726887,0.03569179874322903,0.004206301968255888,-0.007135875239542733,0.00018028100165778937,3.3730159084948284e-06
-0.01676493204427454,-0.006524842525746033,-0.014241083386707598,-0.023745627168374805,-0.009622458385178279,-0.0004265532645061354,-0.003311257639676657,-0.008161935542160603,-0.006881355929460153,-0.007033604656895842,-0.012144529765128365,4.5634921462762925e-06
0.018268458441946356,0.021153202443078722,-0.006728096005273798,0.024323196729455487,-0.0021008893892151548,0.016414551902423913,0.010757729527571147,0.024687152607167473,0.011494043066908821,0.009393664038381155,0.009197694057908157,4.365079341426728e-06
0.006678395979464069,-0.012696326904130362,-0.009483080031634339,-0.005141061891830945,-0.013026373298182459,-0.003825335989274814,-0.0029740568874868645,-0.005056396549771858,0.023624719726787147,-0.006255089817178261,-0.0013538489509786755,4.5634921462762925e-06
0.01297006642914611,0.0016920861489049255,0.0007029606313579961,0.03272639685137735,0.0017329787522275542,-0.010879070126367019,-0.006592927089926315,0.012256939705143743,-0.015921831171530565,-0.0021489739290972976,0.0006324192829283426,4.5634921462762925e-06
0.021356536233571477,0.051858134503517395,0.011180608152028704,-0.003335638118796558,0.0122437897707377,0.021781760032702158,0.003634633573725843,0.005316358979210234,0.0048985775083065786,0.006153515819492084,0.010384770464281212,4.761904655467896e-06
